year,month,admin,category,commodity,price,usdprice
2018,1,Abyan,non-food,Fuel (diesel),318.75,1.2745
2018,1,Abyan,non-food,Fuel (gas),2750.0,10.9959
2018,1,Abyan,non-food,Fuel (petrol-gasoline),325.0,1.2995
2018,1,Abyan,non-food,Milling cost (wheat),1000.0,3.9985
2018,1,Abyan,non-food,Wage (non-qualified labour),2500.0,9.9963
2018,1,Abyan,non-food,Wage (qualified labour),3500.0,13.9948
2018,1,Abyan,oil and fats,Oil (vegetable),442.5,1.7693
2018,1,Abyan,pulses and nuts,Beans (kidney red),600.0,2.3991
2018,1,Abyan,pulses and nuts,Beans (white),500.0,1.9993
2018,1,Abyan,pulses and nuts,Lentils,600.0,2.3991
2018,1,Abyan,pulses and nuts,"Peas (yellow, split)",250.0,0.9996
2018,1,Abyan,vegetables and fruits,Onions,300.0,1.1996
2018,1,Abyan,vegetables and fruits,Tomatoes,200.0,0.7997
2018,2,Abyan,cereals and tubers,Potatoes,275.0,1.0996
2018,2,Abyan,cereals and tubers,Rice (imported),650.0,2.599
2018,2,Abyan,cereals and tubers,Wheat,150.0,0.5998
2018,2,Abyan,cereals and tubers,Wheat flour,200.0,0.7997
2018,2,Abyan,"meat, fish and eggs",Eggs,37.5,0.1499
2018,2,Abyan,"meat, fish and eggs","Livestock (sheep, two-year-old male)",35000.0,139.9477
2018,2,Abyan,miscellaneous food,Salt,100.0,0.3999
2018,2,Abyan,miscellaneous food,Sugar,290.0,1.1596
2018,2,Abyan,non-food,Exchange rate (unofficial),476.0,1.9033
2018,2,Abyan,non-food,Fuel (diesel),318.75,1.2745
2018,2,Abyan,non-food,Fuel (gas),2750.0,10.9959
2018,2,Abyan,non-food,Fuel (petrol-gasoline),325.0,1.2995
2018,2,Abyan,non-food,Milling cost (wheat),1000.0,3.9985
2018,2,Abyan,non-food,Wage (non-qualified labour),2500.0,9.9963
2018,2,Abyan,non-food,Wage (qualified labour),3500.0,13.9948
2018,2,Abyan,oil and fats,Oil (vegetable),442.5,1.7693
2018,2,Abyan,pulses and nuts,Beans (kidney red),600.0,2.3991
2018,2,Abyan,pulses and nuts,Beans (white),500.0,1.9993
2018,2,Abyan,pulses and nuts,Lentils,600.0,2.3991
2018,2,Abyan,pulses and nuts,"Peas (yellow, split)",250.0,0.9996
2018,2,Abyan,vegetables and fruits,Onions,300.0,1.1996
2018,2,Abyan,vegetables and fruits,Tomatoes,200.0,0.7997
2018,3,Abyan,cereals and tubers,Potatoes,325.0,1.2995
2018,3,Abyan,cereals and tubers,Rice (imported),656.25,2.624
2018,3,Abyan,cereals and tubers,Wheat,150.0,0.5998
2018,3,Abyan,cereals and tubers,Wheat flour,200.0,0.7997
2018,3,Abyan,"meat, fish and eggs",Eggs,38.75,0.1549
2018,3,Abyan,"meat, fish and eggs","Livestock (sheep, two-year-old male)",37500.0,149.9439
2018,3,Abyan,miscellaneous food,Salt,100.0,0.3999
2018,3,Abyan,miscellaneous food,Sugar,300.0,1.1996
2018,3,Abyan,non-food,Exchange rate (unofficial),493.5,1.9733
2018,3,Abyan,non-food,Fuel (diesel),310.0,1.2395
2018,3,Abyan,non-food,Fuel (gas),2437.5,9.7464
2018,3,Abyan,non-food,Fuel (petrol-gasoline),313.75,1.2545
2018,3,Abyan,non-food,Milling cost (wheat),1000.0,3.9985
2018,3,Abyan,non-food,Wage (non-qualified labour),2500.0,9.9963
2018,3,Abyan,non-food,Wage (qualified labour),3500.0,13.9948
2018,3,Abyan,oil and fats,Oil (vegetable),426.25,1.7044
2018,3,Abyan,pulses and nuts,Beans (kidney red),600.0,2.3991
2018,3,Abyan,pulses and nuts,Beans (white),500.0,1.9993
2018,3,Abyan,pulses and nuts,Lentils,600.0,2.3991
2018,3,Abyan,pulses and nuts,"Peas (yellow, split)",250.0,0.9996
2018,3,Abyan,vegetables and fruits,Onions,287.5,1.1496
2018,3,Abyan,vegetables and fruits,Tomatoes,187.5,0.7497
2018,4,Abyan,cereals and tubers,Potatoes,300.0,1.1996
2018,4,Abyan,cereals and tubers,Rice (imported),700.0,2.799
2018,4,Abyan,cereals and tubers,Wheat,200.0,0.7997
2018,4,Abyan,cereals and tubers,Wheat flour,220.0,0.8797
2018,4,Abyan,"meat, fish and eggs",Eggs,30.0,0.12
2018,4,Abyan,"meat, fish and eggs","Livestock (sheep, two-year-old male)",19350.0,77.3711
2018,4,Abyan,miscellaneous food,Salt,80.0,0.3199
2018,4,Abyan,miscellaneous food,Sugar,300.0,1.1996
2018,4,Abyan,non-food,Exchange rate (unofficial),700.0,2.799
2018,4,Abyan,non-food,Fuel (diesel),291.25,1.1646
2018,4,Abyan,non-food,Fuel (gas),3125.0,12.4953
2018,4,Abyan,non-food,Fuel (petrol-gasoline),317.5,1.2695
2018,4,Abyan,non-food,Milling cost (wheat),1000.0,3.9985
2018,4,Abyan,non-food,Wage (non-qualified labour),2500.0,9.9963
2018,4,Abyan,non-food,Wage (qualified labour),3500.0,13.9948
2018,4,Abyan,oil and fats,Oil (vegetable),445.0,1.7793
2018,4,Abyan,pulses and nuts,Beans (kidney red),650.0,2.599
2018,4,Abyan,pulses and nuts,Beans (white),525.0,2.0992
2018,4,Abyan,pulses and nuts,Lentils,575.0,2.2991
2018,4,Abyan,pulses and nuts,"Peas (yellow, split)",262.5,1.0496
2018,4,Abyan,vegetables and fruits,Onions,287.5,1.1496
2018,4,Abyan,vegetables and fruits,Tomatoes,350.0,1.3995
2018,5,Abyan,cereals and tubers,Potatoes,250.0,0.9996
2018,5,Abyan,cereals and tubers,Rice (imported),700.0,2.799
2018,5,Abyan,cereals and tubers,Wheat,200.0,0.7997
2018,5,Abyan,cereals and tubers,Wheat flour,220.0,0.8797
2018,5,Abyan,"meat, fish and eggs",Eggs,37.5,0.1499
2018,5,Abyan,"meat, fish and eggs","Livestock (sheep, two-year-old male)",37750.0,150.9436
2018,5,Abyan,miscellaneous food,Salt,90.0,0.3599
2018,5,Abyan,miscellaneous food,Sugar,300.0,1.1996
2018,5,Abyan,non-food,Exchange rate (unofficial),492.75,1.9703
2018,5,Abyan,non-food,Fuel (diesel),313.75,1.2545
2018,5,Abyan,non-food,Fuel (gas),2625.0,10.4961
2018,5,Abyan,non-food,Fuel (petrol-gasoline),318.75,1.2745
2018,5,Abyan,non-food,Milling cost (wheat),1000.0,3.9985
2018,5,Abyan,non-food,Wage (non-qualified labour),2500.0,9.9963
2018,5,Abyan,non-food,Wage (qualified labour),3500.0,13.9948
2018,5,Abyan,oil and fats,Oil (vegetable),440.0,1.7593
2018,5,Abyan,pulses and nuts,Beans (kidney red),600.0,2.3991
2018,5,Abyan,pulses and nuts,Beans (white),500.0,1.9993
2018,5,Abyan,pulses and nuts,Lentils,600.0,2.3991
2018,5,Abyan,pulses and nuts,"Peas (yellow, split)",250.0,0.9996
2018,5,Abyan,vegetables and fruits,Onions,250.0,0.9996
2018,5,Abyan,vegetables and fruits,Tomatoes,325.0,1.2995
2018,6,Abyan,cereals and tubers,Potatoes,250.0,0.9996
2018,6,Abyan,cereals and tubers,Rice (imported),700.0,2.799
2018,6,Abyan,cereals and tubers,Wheat,200.0,0.7997
2018,6,Abyan,cereals and tubers,Wheat flour,220.0,0.8797
2018,6,Abyan,"meat, fish and eggs",Eggs,40.0,0.1599
2018,6,Abyan,"meat, fish and eggs","Livestock (sheep, two-year-old male)",39250.0,156.9413
2018,6,Abyan,miscellaneous food,Salt,80.0,0.3199
2018,6,Abyan,miscellaneous food,Sugar,300.0,1.1996
2018,6,Abyan,non-food,Exchange rate (unofficial),491.0,1.9633
2018,6,Abyan,non-food,Fuel (diesel),335.0,1.3395
2018,6,Abyan,non-food,Fuel (gas),2500.0,9.9963
2018,6,Abyan,non-food,Fuel (petrol-gasoline),335.0,1.3395
2018,6,Abyan,non-food,Milling cost (wheat),1000.0,3.9985
2018,6,Abyan,non-food,Wage (non-qualified labour),2500.0,9.9963
2018,6,Abyan,non-food,Wage (qualified labour),3500.0,13.9948
2018,6,Abyan,oil and fats,Oil (vegetable),440.0,1.7593
2018,6,Abyan,pulses and nuts,Beans (kidney red),600.0,2.3991
2018,6,Abyan,pulses and nuts,Beans (white),500.0,1.9993
2018,6,Abyan,pulses and nuts,Lentils,600.0,2.3991
2018,6,Abyan,pulses and nuts,"Peas (yellow, split)",250.0,0.9996
2018,6,Abyan,vegetables and fruits,Onions,250.0,0.9996
2018,6,Abyan,vegetables and fruits,Tomatoes,350.0,1.3995
2018,7,Abyan,cereals and tubers,Potatoes,250.0,0.9996
2018,7,Abyan,cereals and tubers,Rice (imported),700.0,2.799
2018,7,Abyan,cereals and tubers,Wheat,200.0,0.7997
2018,7,Abyan,cereals and tubers,Wheat flour,220.0,0.8797
2018,7,Abyan,"meat, fish and eggs",Eggs,45.0,0.1799
2018,7,Abyan,"meat, fish and eggs","Livestock (sheep, two-year-old male)",45000.0,179.9327
2018,7,Abyan,miscellaneous food,Salt,125.0,0.4998
2018,7,Abyan,miscellaneous food,Sugar,300.0,1.1996
2018,7,Abyan,non-food,Exchange rate (unofficial),504.25,2.0162
2018,7,Abyan,non-food,Fuel (diesel),338.75,1.3545
2018,7,Abyan,non-food,Fuel (gas),2375.0,9.4964
2018,7,Abyan,non-food,Fuel (petrol-gasoline),345.0,1.3795
2018,7,Abyan,non-food,Milling cost (wheat),1000.0,3.9985
2018,7,Abyan,non-food,Wage (non-qualified labour),2500.0,9.9963
2018,7,Abyan,non-food,Wage (qualified labour),3500.0,13.9948
2018,7,Abyan,oil and fats,Oil (vegetable),432.5,1.7294
2018,7,Abyan,pulses and nuts,Beans (kidney red),650.0,2.599
2018,7,Abyan,pulses and nuts,Beans (white),500.0,1.9993
2018,7,Abyan,pulses and nuts,Lentils,575.0,2.2991
2018,7,Abyan,pulses and nuts,"Peas (yellow, split)",250.0,0.9996
2018,7,Abyan,vegetables and fruits,Onions,400.0,1.5994
2018,7,Abyan,vegetables and fruits,Tomatoes,337.5,1.3495
2018,8,Abyan,cereals and tubers,Potatoes,275.0,1.0996
2018,8,Abyan,cereals and tubers,Rice (imported),762.5,3.0489
2018,8,Abyan,cereals and tubers,Wheat,200.0,0.7997
2018,8,Abyan,cereals and tubers,Wheat flour,235.0,0.9396
2018,8,Abyan,"meat, fish and eggs",Eggs,50.0,0.1999
2018,8,Abyan,"meat, fish and eggs","Livestock (sheep, two-year-old male)",65000.0,259.9028
2018,8,Abyan,miscellaneous food,Salt,150.0,0.5998
2018,8,Abyan,miscellaneous food,Sugar,310.0,1.2395
2018,8,Abyan,non-food,Exchange rate (unofficial),554.25,2.2162
2018,8,Abyan,non-food,Fuel (diesel),348.75,1.3945
2018,8,Abyan,non-food,Fuel (gas),2312.5,9.2465
2018,8,Abyan,non-food,Fuel (petrol-gasoline),365.0,1.4595
2018,8,Abyan,non-food,Milling cost (wheat),1000.0,3.9985
2018,8,Abyan,non-food,Wage (non-qualified labour),2500.0,9.9963
2018,8,Abyan,non-food,Wage (qualified labour),3500.0,13.9948
2018,8,Abyan,oil and fats,Oil (vegetable),465.0,1.8593
2018,8,Abyan,pulses and nuts,Beans (kidney red),725.0,2.8989
2018,8,Abyan,pulses and nuts,Beans (white),550.0,2.1992
2018,8,Abyan,pulses and nuts,Lentils,600.0,2.3991
2018,8,Abyan,pulses and nuts,"Peas (yellow, split)",250.0,0.9996
2018,8,Abyan,vegetables and fruits,Onions,375.0,1.4994
2018,8,Abyan,vegetables and fruits,Tomatoes,287.5,1.1496
2018,9,Abyan,cereals and tubers,Potatoes,337.5,1.3495
2018,9,Abyan,cereals and tubers,Rice (imported),950.0,3.7986
2018,9,Abyan,cereals and tubers,Wheat,250.0,0.9996
2018,9,Abyan,cereals and tubers,Wheat flour,300.0,1.1996
2018,9,Abyan,"meat, fish and eggs",Eggs,50.0,0.1999
2018,9,Abyan,"meat, fish and eggs","Livestock (sheep, two-year-old male)",51250.0,204.9234
2018,9,Abyan,miscellaneous food,Salt,162.5,0.6498
2018,9,Abyan,miscellaneous food,Sugar,355.0,1.4195
2018,9,Abyan,non-food,Exchange rate (unofficial),950.0,3.7986
2018,9,Abyan,non-food,Fuel (diesel),443.75,1.7743
2018,9,Abyan,non-food,Fuel (gas),2500.0,9.9963
2018,9,Abyan,non-food,Fuel (petrol-gasoline),575.0,2.2991
2018,9,Abyan,non-food,Wage (non-qualified labour),2500.0,9.9963
2018,9,Abyan,non-food,Wage (qualified labour),3500.0,13.9948
2018,9,Abyan,oil and fats,Oil (vegetable),600.0,2.3991
2018,9,Abyan,pulses and nuts,Beans (kidney red),800.0,3.1988
2018,9,Abyan,pulses and nuts,Beans (white),675.0,2.699
2018,9,Abyan,pulses and nuts,Lentils,650.0,2.599
2018,9,Abyan,pulses and nuts,"Peas (yellow, split)",250.0,0.9996
2018,9,Abyan,vegetables and fruits,Onions,375.0,1.4994
2018,9,Abyan,vegetables and fruits,Tomatoes,350.0,1.3995
2018,10,Abyan,cereals and tubers,Potatoes,500.0,1.9993
2018,10,Abyan,cereals and tubers,Rice (imported),1050.0,4.1984
2018,10,Abyan,cereals and tubers,Wheat,290.0,1.1596
2018,10,Abyan,cereals and tubers,Wheat flour,335.0,1.3395
2018,10,Abyan,"meat, fish and eggs",Eggs,50.0,0.1999
2018,10,Abyan,"meat, fish and eggs","Livestock (sheep, two-year-old male)",53750.0,214.9196
2018,10,Abyan,miscellaneous food,Salt,175.0,0.6997
2018,10,Abyan,miscellaneous food,Sugar,400.0,1.5994
2018,10,Abyan,non-food,Exchange rate (unofficial),729.0,2.9149
2018,10,Abyan,non-food,Fuel (diesel),568.75,2.2741
2018,10,Abyan,non-food,Fuel (gas),2750.0,10.9959
2018,10,Abyan,non-food,Fuel (petrol-gasoline),587.5,2.3491
2018,10,Abyan,non-food,Milling cost (wheat),1000.0,3.9985
2018,10,Abyan,non-food,Wage (non-qualified labour),4000.0,15.994
2018,10,Abyan,non-food,Wage (qualified labour),7000.0,27.9895
2018,10,Abyan,oil and fats,Oil (vegetable),641.25,2.564
2018,10,Abyan,pulses and nuts,Beans (kidney red),1000.0,3.9985
2018,10,Abyan,pulses and nuts,Beans (white),700.0,2.799
2018,10,Abyan,pulses and nuts,Lentils,600.0,2.3991
2018,10,Abyan,pulses and nuts,"Peas (yellow, split)",250.0,0.9996
2018,10,Abyan,vegetables and fruits,Onions,400.0,1.5994
2018,10,Abyan,vegetables and fruits,Tomatoes,425.0,1.6994
2018,11,Abyan,cereals and tubers,Potatoes,400.0,1.5994
2018,11,Abyan,cereals and tubers,Rice (imported),975.0,3.8985
2018,11,Abyan,cereals and tubers,Wheat,255.0,1.0196
2018,11,Abyan,cereals and tubers,Wheat flour,287.5,1.1496
2018,11,Abyan,"meat, fish and eggs",Eggs,57.5,0.2299
2018,11,Abyan,"meat, fish and eggs","Livestock (sheep, two-year-old male)",50000.0,199.9253
2018,11,Abyan,miscellaneous food,Salt,100.0,0.3999
2018,11,Abyan,miscellaneous food,Sugar,352.5,1.4095
2018,11,Abyan,non-food,Exchange rate (unofficial),605.0,2.4191
2018,11,Abyan,non-food,Fuel (diesel),506.25,2.0242
2018,11,Abyan,non-food,Fuel (gas),2875.0,11.4957
2018,11,Abyan,non-food,Fuel (petrol-gasoline),450.0,1.7993
2018,11,Abyan,non-food,Milling cost (wheat),1000.0,3.9985
2018,11,Abyan,non-food,Wage (non-qualified labour),4000.0,15.994
2018,11,Abyan,non-food,Wage (qualified labour),7000.0,27.9895
2018,11,Abyan,oil and fats,Oil (vegetable),552.5,2.2092
2018,11,Abyan,pulses and nuts,Beans (kidney red),837.5,3.3487
2018,11,Abyan,pulses and nuts,Beans (white),637.5,2.549
2018,11,Abyan,pulses and nuts,Lentils,600.0,2.3991
2018,11,Abyan,pulses and nuts,"Peas (yellow, split)",250.0,0.9996
2018,11,Abyan,vegetables and fruits,Onions,450.0,1.7993
2018,11,Abyan,vegetables and fruits,Tomatoes,287.5,1.1496
2018,12,Abyan,cereals and tubers,Potatoes,325.0,1.2995
2018,12,Abyan,cereals and tubers,Rice (imported),812.5,3.2488
2018,12,Abyan,cereals and tubers,Wheat,232.5,0.9297
2018,12,Abyan,cereals and tubers,Wheat flour,267.5,1.0696
2018,12,Abyan,"meat, fish and eggs",Eggs,57.5,0.2299
2018,12,Abyan,"meat, fish and eggs","Livestock (sheep, two-year-old male)",50000.0,199.9253
2018,12,Abyan,miscellaneous food,Salt,100.0,0.3999
2018,12,Abyan,miscellaneous food,Sugar,287.5,1.1496
2018,12,Abyan,non-food,Exchange rate (unofficial),505.0,2.0192
2018,12,Abyan,non-food,Fuel (diesel),320.0,1.2795
2018,12,Abyan,non-food,Fuel (gas),2500.0,9.9963
2018,12,Abyan,non-food,Fuel (petrol-gasoline),322.5,1.2895
2018,12,Abyan,non-food,Milling cost (wheat),1000.0,3.9985
2018,12,Abyan,non-food,Wage (non-qualified labour),4000.0,15.994
2018,12,Abyan,non-food,Wage (qualified labour),7000.0,27.9895
2018,12,Abyan,oil and fats,Oil (vegetable),506.25,2.0242
2018,12,Abyan,pulses and nuts,Beans (kidney red),800.0,3.1988
2018,12,Abyan,pulses and nuts,Beans (white),575.0,2.2991
2018,12,Abyan,pulses and nuts,Lentils,600.0,2.3991
2018,12,Abyan,pulses and nuts,"Peas (yellow, split)",250.0,0.9996
2018,12,Abyan,vegetables and fruits,Onions,425.0,1.6994
2018,12,Abyan,vegetables and fruits,Tomatoes,300.0,1.1996
2019,1,Abyan,cereals and tubers,Potatoes,325.0,1.2995
2019,1,Abyan,cereals and tubers,Rice (imported),822.5,3.2888
2019,1,Abyan,cereals and tubers,Wheat,225.0,0.8997
2019,1,Abyan,cereals and tubers,Wheat flour,260.0,1.0396
2019,1,Abyan,"meat, fish and eggs",Eggs,52.5,0.2099
2019,1,Abyan,"meat, fish and eggs","Livestock (sheep, two-year-old male)",50000.0,199.9253
2019,1,Abyan,miscellaneous food,Salt,100.0,0.3999
2019,1,Abyan,miscellaneous food,Sugar,257.5,1.0296
2019,1,Abyan,non-food,Exchange rate (unofficial),536.0,2.1432
2019,1,Abyan,non-food,Fuel (diesel),292.5,1.1696
2019,1,Abyan,non-food,Fuel (gas),2500.0,9.9963
2019,1,Abyan,non-food,Fuel (petrol-gasoline),280.0,1.1196
2019,1,Abyan,non-food,Milling cost (wheat),1000.0,3.9985
2019,1,Abyan,non-food,Wage (non-qualified labour),4000.0,15.994
2019,1,Abyan,non-food,Wage (qualified labour),7000.0,27.9895
2019,1,Abyan,oil and fats,Oil (vegetable),392.5,1.5694
2019,1,Abyan,pulses and nuts,Beans (kidney red),812.5,3.2488
2019,1,Abyan,pulses and nuts,Beans (white),600.0,2.3991
2019,1,Abyan,pulses and nuts,Lentils,600.0,2.3991
2019,1,Abyan,pulses and nuts,"Peas (yellow, split)",250.0,0.9996
2019,1,Abyan,vegetables and fruits,Onions,400.0,1.5994
2019,1,Abyan,vegetables and fruits,Tomatoes,375.0,1.4994
2019,2,Abyan,cereals and tubers,Potatoes,312.5,1.2495
2019,2,Abyan,cereals and tubers,Rice (imported),800.0,3.1988
2019,2,Abyan,cereals and tubers,Wheat,235.0,0.9396
2019,2,Abyan,cereals and tubers,Wheat flour,272.5,1.0896
2019,2,Abyan,"meat, fish and eggs",Eggs,60.0,0.2399
2019,2,Abyan,"meat, fish and eggs","Livestock (sheep, two-year-old male)",53750.0,214.9196
2019,2,Abyan,miscellaneous food,Salt,100.0,0.3999
2019,2,Abyan,miscellaneous food,Sugar,267.5,1.0696
2019,2,Abyan,non-food,Exchange rate (unofficial),590.0,2.3591
2019,2,Abyan,non-food,Fuel (diesel),285.0,1.1396
2019,2,Abyan,non-food,Fuel (gas),2500.0,9.9963
2019,2,Abyan,non-food,Fuel (petrol-gasoline),275.0,1.0996
2019,2,Abyan,non-food,Milling cost (wheat),1000.0,3.9985
2019,2,Abyan,non-food,Wage (non-qualified labour),4000.0,15.994
2019,2,Abyan,non-food,Wage (qualified labour),7000.0,27.9895
2019,2,Abyan,oil and fats,Oil (vegetable),421.25,1.6844
2019,2,Abyan,pulses and nuts,Beans (kidney red),937.5,3.7486
2019,2,Abyan,pulses and nuts,Beans (white),600.0,2.3991
2019,2,Abyan,pulses and nuts,Lentils,600.0,2.3991
2019,2,Abyan,pulses and nuts,"Peas (yellow, split)",250.0,0.9996
2019,2,Abyan,vegetables and fruits,Onions,400.0,1.5994
2019,2,Abyan,vegetables and fruits,Tomatoes,475.0,1.8993
2019,3,Abyan,cereals and tubers,Potatoes,287.5,1.1496
2019,3,Abyan,cereals and tubers,Rice (imported),825.0,3.2988
2019,3,Abyan,cereals and tubers,Wheat,250.0,0.9996
2019,3,Abyan,cereals and tubers,Wheat flour,277.5,1.1096
2019,3,Abyan,"meat, fish and eggs",Eggs,60.0,0.2399
2019,3,Abyan,"meat, fish and eggs","Livestock (sheep, two-year-old male)",55000.0,219.9178
2019,3,Abyan,miscellaneous food,Salt,100.0,0.3999
2019,3,Abyan,miscellaneous food,Sugar,285.0,1.1396
2019,3,Abyan,non-food,Exchange rate (unofficial),581.75,2.3261
2019,3,Abyan,non-food,Fuel (diesel),307.5,1.2295
2019,3,Abyan,non-food,Fuel (gas),2500.0,9.9963
2019,3,Abyan,non-food,Fuel (petrol-gasoline),307.5,1.2295
2019,3,Abyan,non-food,Milling cost (wheat),950.0,3.7986
2019,3,Abyan,non-food,Wage (non-qualified labour),4000.0,15.994
2019,3,Abyan,non-food,Wage (qualified labour),7000.0,27.9895
2019,3,Abyan,oil and fats,Oil (vegetable),425.0,1.6994
2019,3,Abyan,pulses and nuts,Beans (kidney red),950.0,3.7986
2019,3,Abyan,pulses and nuts,Beans (white),600.0,2.3991
2019,3,Abyan,pulses and nuts,Lentils,600.0,2.3991
2019,3,Abyan,pulses and nuts,"Peas (yellow, split)",250.0,0.9996
2019,3,Abyan,vegetables and fruits,Onions,312.5,1.2495
2019,3,Abyan,vegetables and fruits,Tomatoes,575.0,2.2991
2019,4,Abyan,cereals and tubers,Potatoes,350.0,1.3995
2019,4,Abyan,cereals and tubers,Rice (imported),887.5,3.5487
2019,4,Abyan,cereals and tubers,Wheat,235.0,0.9396
2019,4,Abyan,cereals and tubers,Wheat flour,250.0,0.9996
2019,4,Abyan,"meat, fish and eggs",Eggs,57.5,0.2299
2019,4,Abyan,"meat, fish and eggs","Livestock (sheep, two-year-old male)",55000.0,219.9178
2019,4,Abyan,miscellaneous food,Salt,100.0,0.3999
2019,4,Abyan,miscellaneous food,Sugar,262.5,1.0496
2019,4,Abyan,non-food,Exchange rate (unofficial),511.25,2.0442
2019,4,Abyan,non-food,Fuel (diesel),361.25,1.4445
2019,4,Abyan,non-food,Fuel (gas),2500.0,9.9963
2019,4,Abyan,non-food,Fuel (petrol-gasoline),328.75,1.3145
2019,4,Abyan,non-food,Milling cost (wheat),800.0,3.1988
2019,4,Abyan,non-food,Wage (non-qualified labour),4000.0,15.994
2019,4,Abyan,non-food,Wage (qualified labour),7000.0,27.9895
2019,4,Abyan,oil and fats,Oil (vegetable),416.25,1.6644
2019,4,Abyan,pulses and nuts,Beans (kidney red),875.0,3.4987
2019,4,Abyan,pulses and nuts,Beans (white),525.0,2.0992
2019,4,Abyan,pulses and nuts,Lentils,600.0,2.3991
2019,4,Abyan,pulses and nuts,"Peas (yellow, split)",400.0,1.5994
2019,4,Abyan,vegetables and fruits,Onions,300.0,1.1996
2019,4,Abyan,vegetables and fruits,Tomatoes,400.0,1.5994
2019,5,Abyan,cereals and tubers,Potatoes,450.0,1.7993
2019,5,Abyan,cereals and tubers,Rice (imported),800.0,3.1988
2019,5,Abyan,cereals and tubers,Wheat,235.0,0.9396
2019,5,Abyan,cereals and tubers,Wheat flour,250.0,0.9996
2019,5,Abyan,"meat, fish and eggs",Eggs,47.5,0.1899
2019,5,Abyan,"meat, fish and eggs","Livestock (sheep, two-year-old male)",56250.0,224.9159
2019,5,Abyan,miscellaneous food,Salt,100.0,0.3999
2019,5,Abyan,miscellaneous food,Sugar,280.0,1.1196
2019,5,Abyan,non-food,Exchange rate (unofficial),539.75,2.1582
2019,5,Abyan,non-food,Fuel (diesel),370.0,1.4794
2019,5,Abyan,non-food,Fuel (gas),2500.0,9.9963
2019,5,Abyan,non-food,Fuel (petrol-gasoline),360.0,1.4395
2019,5,Abyan,non-food,Milling cost (wheat),800.0,3.1988
2019,5,Abyan,non-food,Wage (non-qualified labour),4000.0,15.994
2019,5,Abyan,non-food,Wage (qualified labour),7000.0,27.9895
2019,5,Abyan,oil and fats,Oil (vegetable),415.0,1.6594
2019,5,Abyan,pulses and nuts,Beans (kidney red),800.0,3.1988
2019,5,Abyan,pulses and nuts,Beans (white),600.0,2.3991
2019,5,Abyan,pulses and nuts,Lentils,600.0,2.3991
2019,5,Abyan,pulses and nuts,"Peas (yellow, split)",312.5,1.2495
2019,5,Abyan,vegetables and fruits,Onions,300.0,1.1996
2019,5,Abyan,vegetables and fruits,Tomatoes,600.0,2.3991
2019,6,Abyan,cereals and tubers,Potatoes,425.0,1.6994
2019,6,Abyan,cereals and tubers,Rice (imported),800.0,3.1988
2019,6,Abyan,cereals and tubers,Wheat,222.5,0.8897
2019,6,Abyan,cereals and tubers,Wheat flour,250.0,0.9996
2019,6,Abyan,"meat, fish and eggs",Eggs,49.17,0.1966
2019,6,Abyan,"meat, fish and eggs","Livestock (sheep, two-year-old male)",62500.0,249.9066
2019,6,Abyan,miscellaneous food,Salt,100.0,0.3999
2019,6,Abyan,miscellaneous food,Sugar,280.0,1.1196
2019,6,Abyan,non-food,Exchange rate (unofficial),558.75,2.2342
2019,6,Abyan,non-food,Fuel (diesel),362.5,1.4495
2019,6,Abyan,non-food,Fuel (gas),2500.0,9.9963
2019,6,Abyan,non-food,Fuel (petrol-gasoline),350.0,1.3995
